artifact_path,line,evidence
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,5,"    ""sequence_steps"": 150,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,6,"    ""train_sequence_count"": 16,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,7,"    ""validation_sequence_count"": 4,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,10531,"            -6.613000209654274e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,10778,"            1.4894390005792957e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,11392,"            4.5132554760130006e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,11426,"            4.5132554760130006e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,11559,"            -1.927574722060399e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,11848,"            -1.5994315205603016e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,13341,"            6.271520760492422e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,13343,"            6.271520760492422e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,13439,"            6.271520760492422e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,15163,"            -6.613000209654274e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,15410,"            1.4894390005792957e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,16024,"            4.5132554760130006e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,16058,"            4.5132554760130006e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,16191,"            -1.927574722060399e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,16480,"            -1.5994315205603016e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,17973,"            6.271520760492422e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,17975,"            6.271520760492422e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,18071,"            6.271520760492422e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,22639,"            0.006898025516420603,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,22641,"            0.006898025516420603,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,22655,"            0.006898025516420603,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,22659,"            0.006898025516420603,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,22689,"            0.006898025516420603,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,22693,"            0.006898025516420603,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,22707,"            0.006898025516420603,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,22709,"            0.006898025516420603,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,28661,"            -8.532026072316512e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,28697,"            -8.532026072316512e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,31600,"            1.6542066077818163e-05,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,31618,"            1.6542066077818163e-05,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,33293,"            -8.532026072316512e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,33329,"            -8.532026072316512e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,36232,"            1.6542066077818163e-05,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,36250,"            1.6542066077818163e-05,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,41439,"            -0.00830007717013359,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,41441,"            -0.00830007717013359,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,41455,"            -0.00830007717013359,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,41459,"            -0.00830007717013359,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,41489,"            -0.00830007717013359,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,41493,"            -0.00830007717013359,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,41507,"            -0.00830007717013359,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,41509,"            -0.00830007717013359,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,47525,"            9.300420060753822e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,47557,"            9.300420060753822e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,47561,"            9.300420060753822e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,47593,"            9.300420060753822e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,47886,"            1.1368642844900023e-05,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,48375,"            4.591996003000531e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,48866,"            1.2167828344900045e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,48953,"            -9.963003321900032e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,49172,"            7.001920607763168e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,49266,"            7.001920607763168e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,49574,"            1.9220260583097115e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,49590,"            1.9220260583097115e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,49784,"            -1.5429167206093553e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,49832,"            -1.5429167206093553e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,49842,"            -1.5429167206093553e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,49910,"            -1.5429167206093553e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,50057,"            -6.900230005157937e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,50059,"            -6.900230005157937e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,50171,"            -6.900230005157937e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,50243,"            -2.546268206060631e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,50247,"            -2.546268206060631e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,50956,"            -2.2735896720860183e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,50962,"            -2.2735896720860183e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,50972,"            -2.2735896720860183e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,50980,"            -2.2735896720860183e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,51074,"            -2.2735896720860183e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,51092,"            -2.2735896720860183e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,51098,"            -2.2735896720860183e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,52518,"            1.1368642844900023e-05,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,53007,"            4.591996003000531e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,53498,"            1.2167828344900045e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,53585,"            -9.963003321900032e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,53804,"            7.001920607763168e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,53898,"            7.001920607763168e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,54206,"            1.9220260583097115e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,54222,"            1.9220260583097115e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,54416,"            -1.5429167206093553e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,54464,"            -1.5429167206093553e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,54474,"            -1.5429167206093553e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,54542,"            -1.5429167206093553e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,54689,"            -6.900230005157937e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,54691,"            -6.900230005157937e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,54803,"            -6.900230005157937e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,54875,"            -2.546268206060631e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,54879,"            -2.546268206060631e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,55588,"            -2.2735896720860183e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,55594,"            -2.2735896720860183e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,55604,"            -2.2735896720860183e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,55612,"            -2.2735896720860183e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,55706,"            -2.2735896720860183e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,55724,"            -2.2735896720860183e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,55730,"            -2.2735896720860183e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,58523,"            0.0009072613902390003,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,58539,"            0.0009072613902390003,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,58541,"            0.0009072613902390003,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,58557,"            0.0009072613902390003,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,66313,"            2.4866203602869064e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,66441,"            2.4866203602869064e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,66447,"            2.4866203602869064e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,66574,"            4.7077222120606166e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,66586,"            4.7077222120606166e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,66949,"            2.597926823000307e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,67185,"            3.937440737900033e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,67382,"            1.0721291410220601e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,67456,"            1.0721291410220601e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,68906,"            -9.222862900060136e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,68912,"            -9.222862900060136e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,69170,"            5.630890420604828e-09,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,70945,"            2.4866203602869064e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,71073,"            2.4866203602869064e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,71079,"            2.4866203602869064e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,71206,"            4.7077222120606166e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,71218,"            4.7077222120606166e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,71581,"            2.597926823000307e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,71817,"            3.937440737900033e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,72014,"            1.0721291410220601e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,72088,"            1.0721291410220601e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,73538,"            -9.222862900060136e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,73544,"            -9.222862900060136e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,73802,"            5.630890420604828e-09,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,73846,"            -0.004248206038028002,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,73848,"            -0.004248206038028002,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,73862,"            -0.004248206038028002,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,73866,"            -0.004248206038028002,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,73896,"            -0.004248206038028002,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,73900,"            -0.004248206038028002,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,73914,"            -0.004248206038028002,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,73916,"            -0.004248206038028002,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,85720,"            -3.234623000025749e-05,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,85736,"            -3.234623000025749e-05,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,85738,"            -3.234623000025749e-05,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,85754,"            -3.234623000025749e-05,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,85887,"            1.2006010408072143e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,85893,"            1.2006005967180045e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,85967,"            1.2006005967180045e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,85983,"            1.2006005967180045e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,86069,"            1.2006005967180045e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,86085,"            1.2006003302644785e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,86159,"            1.2006007743536884e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,86165,"            1.2006007743536884e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,87251,"            -8.320160304720048e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,88520,"            4.43000323924192e-11,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,88530,"            4.43000323924192e-11,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,88536,"            4.43000323924192e-11,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,88548,"            4.430005320910091e-11,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,88706,"            4.430001504518444e-11,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,88718,"            4.4300025453525294e-11,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,88724,"            4.4300025453525294e-11,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,88734,"            4.43000323924192e-11,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,90519,"            1.2006010408072143e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,90525,"            1.2006005967180045e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,90599,"            1.2006005967180045e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,90615,"            1.2006005967180045e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,90701,"            1.2006005967180045e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,90717,"            1.2006003302644785e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,90791,"            1.2006007743536884e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,90797,"            1.2006007743536884e-08,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,91883,"            -8.320160304720048e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,93152,"            4.43000323924192e-11,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,93162,"            4.43000323924192e-11,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,93168,"            4.43000323924192e-11,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,93180,"            4.430005320910091e-11,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,93338,"            4.430001504518444e-11,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,93350,"            4.4300025453525294e-11,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,93356,"            4.4300025453525294e-11,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,93366,"            4.43000323924192e-11,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,94078,"          ""maximum"": 0.827711820602417,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,94079,"          ""mean"": 0.827711820602417,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,94080,"          ""minimum"": 0.827711820602417,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,94081,"          ""norm"": 0.827711820602417,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,94083,            0.827711820602417
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,95817,"            -0.00900031067430973,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,95849,"            -0.00900031067430973,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,95853,"            -0.00900031067430973,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,95885,"            -0.00900031067430973,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,96972,"            -0.00911120604723692,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,96974,"            -0.00911120604723692,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,96988,"            -0.00911120604723692,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,96992,"            -0.00911120604723692,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,97022,"            -0.00911120604723692,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,97026,"            -0.00911120604723692,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,97040,"            -0.00911120604723692,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,97042,"            -0.00911120604723692,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,103684,"            3.584843000226101e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,105035,"            6.508900014523533e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,105332,"            2.8076206035621e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,105340,"            2.8076206035621e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,105476,"            2.8076206035621e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,105720,"            4.1141811379930004e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,105982,"            -3.620609641075134e-05,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,108316,"            3.584843000226101e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,109667,"            6.508900014523533e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,109964,"            2.8076206035621e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,109972,"            2.8076206035621e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,110108,"            2.8076206035621e-06,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,110352,"            4.1141811379930004e-07,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,112025,"            -0.002390000969171524,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,112057,"            -0.002390000969171524,"
output/real_data/schottdorf_lee_2021_22cell_canonical_v1_revision4_fresh_20260829/evaluation/results.json,112061,"            -0.002390000969171524,"
